patch_id,patch_date,hero,role,win_rate,pick_rate,ban_rate,rank_bracket,nerfed_next
2.1.90,2026-07-08,Kagura,mage,51.03,0.65,0.95,mythic,
2.1.90,2026-07-08,Cyclops,mage,51.0,0.67,0.33,mythic,
2.1.90,2026-07-08,Paquito,fighter,50.89,1.51,61.98,mythic,
2.1.90,2026-07-08,Alice,tank,50.83,0.66,4.15,mythic,
2.1.90,2026-07-08,Zetian,mage,50.81,1.67,12.62,mythic,
2.1.90,2026-07-08,Faramis,support,50.71,0.09,0.35,mythic,
2.1.90,2026-07-08,Leomord,fighter,50.69,0.47,1.73,mythic,
2.1.90,2026-07-08,Aamon,assassin,50.66,0.78,4.41,mythic,
2.1.90,2026-07-08,Badang,fighter,50.66,1.14,1.57,mythic,
2.1.90,2026-07-08,Uranus,tank,50.65,0.44,0.8,mythic,
2.1.90,2026-07-08,Beatrix,marksman,50.6,0.75,0.91,mythic,
2.1.90,2026-07-08,Edith,tank,50.39,0.23,0.13,mythic,
2.1.90,2026-07-08,Yve,mage,50.39,0.07,0.05,mythic,
2.1.90,2026-07-08,Akai,tank,50.36,0.64,17.3,mythic,
2.1.90,2026-07-08,Natan,marksman,50.33,0.29,0.16,mythic,
2.1.90,2026-07-08,Aulus,fighter,50.32,0.24,0.44,mythic,
2.1.90,2026-07-08,Vale,mage,50.16,0.6,0.33,mythic,
2.1.90,2026-07-08,Julian,assassin,50.1,0.88,2.11,mythic,
2.1.90,2026-07-08,Saber,assassin,49.91,1.04,31.26,mythic,
2.1.90,2026-07-08,X.Borg,fighter,49.9,0.61,3.32,mythic,
2.1.90,2026-07-08,Aldous,fighter,49.88,0.41,0.53,mythic,
2.1.90,2026-07-08,Sora,fighter,49.75,0.66,9.56,mythic,
2.1.90,2026-07-08,Brody,marksman,49.73,0.63,0.71,mythic,
2.1.90,2026-07-08,Ruby,fighter,49.68,0.41,0.65,mythic,
2.1.90,2026-07-08,Suyou,assassin,49.67,0.9,3.11,mythic,
2.1.90,2026-07-08,Odette,mage,49.65,0.55,0.37,mythic,
2.1.90,2026-07-08,Alucard,fighter,49.64,0.52,0.5,mythic,
2.1.90,2026-07-08,Vexana,mage,49.59,1.91,1.86,mythic,
2.1.90,2026-07-08,Moskov,marksman,49.48,0.86,0.34,mythic,
2.1.90,2026-07-08,Cecilion,mage,49.44,0.61,0.21,mythic,
2.1.90,2026-07-08,Johnson,tank,49.41,0.79,3.0,mythic,
2.1.90,2026-07-08,Yu Zhong,fighter,49.39,0.66,1.59,mythic,
2.1.90,2026-07-08,Thamuz,fighter,49.37,0.97,2.95,mythic,
2.1.90,2026-07-08,Obsidia,marksman,49.26,0.58,0.9,mythic,
2.1.90,2026-07-08,Clint,marksman,49.23,0.71,0.69,mythic,
2.1.90,2026-07-08,Gusion,assassin,49.19,1.49,7.88,mythic,
2.1.90,2026-07-08,Dyrroth,fighter,49.09,1.88,2.18,mythic,
2.1.90,2026-07-08,Esmeralda,tank,49.07,1.01,3.3,mythic,
2.1.90,2026-07-08,Angela,support,48.94,1.73,13.38,mythic,
2.1.90,2026-07-08,Lylia,mage,48.9,0.51,0.62,mythic,
2.1.90,2026-07-08,Nolan,assassin,48.84,0.59,1.24,mythic,
2.1.90,2026-07-08,Lunox,mage,48.83,0.25,0.18,mythic,
2.1.90,2026-07-08,Lapu-Lapu,fighter,48.8,0.44,0.96,mythic,
2.1.90,2026-07-08,Bruno,marksman,48.79,0.17,0.12,mythic,
2.1.90,2026-07-08,Phoveus,fighter,48.75,0.32,1.04,mythic,
2.1.90,2026-07-08,Chip,support,48.73,0.05,0.72,mythic,
2.1.90,2026-07-08,Roger,fighter,48.63,0.37,0.14,mythic,
2.1.90,2026-07-08,Arlott,fighter,48.61,0.45,0.64,mythic,
2.1.90,2026-07-08,Helcurt,assassin,48.61,0.92,28.06,mythic,
2.1.90,2026-07-08,Ixia,marksman,48.55,0.8,1.34,mythic,
2.1.90,2026-07-08,Karrie,marksman,48.54,0.72,2.45,mythic,
2.1.90,2026-07-08,Claude,marksman,48.49,0.98,0.45,mythic,
2.1.90,2026-07-08,Yin,fighter,48.25,0.49,2.59,mythic,
2.1.90,2026-07-08,Freya,fighter,48.14,0.68,2.87,mythic,
2.1.90,2026-07-08,Xavier,mage,48.14,0.45,0.13,mythic,
2.1.90,2026-07-08,Wanwan,marksman,48.11,0.14,0.19,mythic,
2.1.90,2026-07-08,Hayabusa,assassin,48.09,0.64,2.76,mythic,
2.1.90,2026-07-08,Chang'e,mage,48.04,0.71,0.54,mythic,
2.1.90,2026-07-08,Aurora,mage,48.0,0.58,0.41,mythic,
2.1.90,2026-07-08,Selena,assassin,47.89,1.2,4.79,mythic,
2.1.90,2026-07-08,Jawhead,fighter,47.88,0.44,0.43,mythic,
2.1.90,2026-07-08,Hylos,tank,47.86,0.33,0.66,mythic,
2.1.90,2026-07-08,Balmond,fighter,47.83,1.07,1.16,mythic,
2.1.90,2026-07-08,Joy,assassin,47.67,0.28,0.45,mythic,
2.1.90,2026-07-08,Kimmy,marksman,47.65,0.56,0.45,mythic,
2.1.90,2026-07-08,Layla,marksman,47.56,1.18,1.18,mythic,
2.1.90,2026-07-08,Lesley,marksman,47.34,1.99,13.88,mythic,
2.1.90,2026-07-08,Grock,tank,47.31,0.43,1.43,mythic,
2.1.90,2026-07-08,Luo Yi,mage,47.31,0.18,0.09,mythic,
2.1.90,2026-07-08,Zhuxin,mage,47.31,0.21,2.15,mythic,
2.1.90,2026-07-08,Harith,mage,47.29,0.26,0.38,mythic,
2.1.90,2026-07-08,Cici,fighter,47.27,0.3,1.27,mythic,
2.1.90,2026-07-08,Novaria,mage,47.25,0.62,1.02,mythic,
2.1.90,2026-07-08,Martis,fighter,47.14,0.6,0.67,mythic,
2.1.90,2026-07-08,Harley,assassin,46.91,0.93,17.0,mythic,
2.1.90,2026-07-08,Nana,mage,46.75,1.58,4.73,mythic,
2.1.90,2026-07-08,Pharsa,mage,46.57,0.45,0.32,mythic,
2.1.90,2026-07-08,Alpha,fighter,46.33,1.05,0.69,mythic,
2.1.90,2026-07-08,Zilong,fighter,46.23,0.81,0.61,mythic,
2.1.90,2026-07-08,Baxia,tank,46.18,0.11,0.31,mythic,
2.1.90,2026-07-08,Chou,fighter,46.18,1.27,4.33,mythic,
2.1.90,2026-07-08,Karina,assassin,46.18,0.53,1.75,mythic,
2.1.90,2026-07-08,Gatotkaca,tank,45.83,0.63,0.49,mythic,
2.1.90,2026-07-08,Tigreal,tank,45.7,1.93,8.77,mythic,
2.1.90,2026-07-08,Mathilda,support,45.15,0.17,0.47,mythic,
2.1.90,2026-07-08,Valentina,mage,44.11,0.15,0.12,mythic,
2.1.90,2026-07-08,Lancelot,assassin,43.94,0.57,0.72,mythic,
2.1.90,2026-07-08,Kalea,support,43.83,0.13,0.49,mythic,
2.1.90,2026-07-08,Franco,tank,43.15,1.13,5.92,mythic,
2.1.90,2026-07-08,Fanny,assassin,42.96,0.65,2.62,mythic,
2.1.90,2026-07-08,Granger,marksman,42.23,1.33,2.23,mythic,
